time,bull_ratio_1,bull_ratio_0,bull_ratio_2,bull_amount_0,bull_amt_change_2,bull_amount_2,bull_amt_change_1,lock_price_change_1,bull_amount_1,bull_amt_change_0,lock_price_change_2,bull_ratio_change_0,total_amount_2,bull_ratio_change_2,total_amount_0,bull_ratio_change_1,total_amount_1
2023-03-14 14:05:05.603000000,2.55,2.17,2.01,11.06013,0.52,6.50257,1.83,1.00279,11.87906,0.93,0.99323,0.85,12.93347,0.96,20.47855,1.27,19.54261
2023-03-14 14:10:03.927000000,2.17,1.82,2.55,8.57312,1.83,11.87906,0.93,0.9975,11.06013,0.78,1.00279,0.84,19.54261,1.27,19.06411,0.85,20.47855
2023-03-14 14:15:03.276000000,1.91,3.29,2.17,7.71306,0.93,11.06013,0.88,1.00285,9.74474,0.79,0.9975,1.72,20.47855,0.85,11.07852,0.88,20.40367
2023-03-14 14:20:03.706000000,2.5,2.13,1.91,4.02494,0.88,9.74474,1.35,1.00164,13.12525,0.31,1.00285,0.85,20.40367,0.88,7.57323,1.31,21.88431
2023-03-14 14:25:03.099000000,2.02,1.96,2.5,4.68437,1.35,13.12525,0.42,0.99984,5.51278,0.85,1.00164,0.97,21.88431,1.31,9.54184,0.81,10.91206
2023-03-14 14:30:03.527000000,2.33,5.25,2.02,3.29695,0.42,5.51278,2.02,1.00316,11.12575,0.3,0.99984,2.25,10.91206,0.81,4.07271,1.15,19.5124
2023-03-14 14:35:04.868000000,1.91,5.93,2.33,7.84444,2.02,11.12575,0.79,1.00072,8.76019,0.9,1.00316,3.1,19.5124,1.15,9.43608,0.82,18.36449
2023-03-14 14:40:04.175000000,2.1,4.06,1.91,6.47312,0.79,8.76019,1.69,1.00107,14.83931,0.44,1.00072,1.93,18.36449,0.82,8.58677,1.1,28.38888
2023-03-14 14:45:08.592000000,1.73,1.72,2.1,1.75847,1.69,14.83931,0.58,0.9972,8.60884,0.2,1.00107,0.99,28.38888,1.1,4.1957,0.82,20.3393
2023-03-14 14:50:15.048000000,2.32,1.4,1.73,1.45831,0.58,8.60884,1.2,0.99902,10.34991,0.14,0.9972,0.6,20.3393,0.82,5.07009,1.34,18.19307
2023-03-14 14:55:21.396000000,1.73,1.76,2.32,2.86764,1.2,10.34991,0.58,1.00205,5.9621,0.48,0.99902,1.02,18.19307,1.34,6.61665,0.75,14.07525
2023-03-14 15:00:28.144000000,2.88,1.7,1.73,1.75199,0.58,5.9621,3.08,1.00466,18.38214,0.1,1.00205,0.59,14.07525,0.75,4.26108,1.66,28.15905
2023-03-14 15:05:33.625000000,1.54,2.15,2.88,1.65566,3.08,18.38214,0.35,0.99687,6.40214,0.26,1.00466,1.4,28.15905,1.66,3.09863,0.53,18.26609
2023-03-14 15:10:40.044000000,2.93,1.58,1.54,4.35406,0.35,6.40214,2.01,1.00135,12.88637,0.34,0.99687,0.54,18.26609,0.53,11.82408,1.9,19.5563
2023-03-14 15:15:45.429000000,2.0,4.6,2.93,3.74329,2.01,12.88637,1.06,1.00373,13.65229,0.27,1.00135,2.3,19.5563,1.9,4.78286,0.68,27.24146
2023-03-14 15:20:51.965000000,1.92,1.93,2.0,2.45071,1.06,13.65229,0.54,0.99987,7.31559,0.33,1.00373,1.01,27.24146,0.68,5.09507,0.96,15.25847
2023-03-14 15:25:57.391000000,2.57,3.21,1.92,2.95568,0.54,7.31559,1.92,0.99815,14.04952,0.21,0.99987,1.25,15.25847,0.96,4.29146,1.34,22.98779
2023-03-14 15:31:05.565000000,2.43,5.59,2.57,7.73123,1.92,14.04952,1.13,0.99787,15.83708,0.49,0.99815,2.3,22.98779,1.34,9.41571,0.95,26.93032
2023-03-14 15:36:10.779000000,2.29,1.28,2.43,1.13764,1.13,15.83708,0.8,0.99746,12.59212,0.09,0.99787,0.56,26.93032,0.95,5.14749,0.94,22.31934
2023-03-14 15:41:15.949000000,1.98,6.13,2.29,5.70553,0.8,12.59212,0.67,1.00072,8.38202,0.68,0.99746,3.1,22.31934,0.94,6.81726,0.86,16.91261
2023-03-14 15:46:21.449000000,1.98,1.3,1.98,1.20638,0.67,8.38202,1.86,0.99947,15.58451,0.08,1.00072,0.66,16.91261,0.86,5.23664,1.0,31.51104
2023-03-14 15:51:28.043000000,2.25,2.53,1.98,5.32255,1.86,15.58451,0.59,1.0006,9.1835,0.58,0.99947,1.12,31.51104,1.0,8.79957,1.14,16.55581
2023-03-14 15:56:35.234000000,2.4,1.86,2.25,3.39186,0.59,9.1835,2.01,1.00167,18.44077,0.18,1.0006,0.78,16.55581,1.14,7.31952,1.07,31.61353
2023-03-14 16:01:39.097000000,2.38,1.45,2.4,2.16516,2.01,18.44077,0.44,0.9994,8.14551,0.27,1.00167,0.61,31.61353,1.07,6.95166,0.99,14.03691
2023-03-14 16:06:45.737000000,2.13,2.22,2.38,2.21518,0.44,8.14551,1.62,1.00009,13.15573,0.17,0.9994,1.04,14.03691,0.99,4.02487,0.89,24.82732
2023-03-14 16:11:53.314000000,1.71,1.92,2.13,4.14166,1.62,13.15573,1.11,0.99896,14.57489,0.28,1.00009,1.12,24.82732,0.89,8.63137,0.8,35.05598
2023-03-14 16:16:58.834000000,2.37,1.77,1.71,2.76751,1.11,14.57489,0.75,1.00148,10.93275,0.25,0.99896,0.75,35.05598,0.8,6.34988,1.39,18.91466
2023-03-14 16:22:05.436000000,1.76,12.7,2.37,58.62721,0.75,10.93275,1.09,0.99802,11.94902,4.91,1.00148,7.22,18.91466,1.39,63.63203,0.74,27.76354
2023-03-14 16:27:11.018000000,3.49,1.97,1.76,4.01766,1.09,11.94902,5.37,0.99569,64.11062,0.06,0.99802,0.56,27.76354,0.74,8.15088,1.98,89.81236
2023-03-14 16:32:17.239000000,2.26,4.82,3.49,9.38612,5.37,64.11062,0.17,0.99801,10.77048,0.87,0.99569,2.13,89.81236,1.98,11.84311,0.65,19.32789
2023-03-14 16:37:22.882000000,1.94,4.55,2.26,7.20959,0.17,10.77048,1.19,1.0,12.82336,0.56,0.99801,2.35,19.32789,0.65,9.24133,0.86,26.50429
2023-03-14 16:42:29.428000000,2.04,1.64,1.94,1.61688,1.19,12.82336,1.05,1.00057,13.50178,0.12,1.0,0.8,26.50429,0.86,4.15179,1.05,26.46951
2023-03-14 16:47:34.980000000,2.18,4.58,2.04,6.49364,1.05,13.50178,1.04,0.99858,14.09446,0.46,1.00057,2.1,26.46951,1.05,8.30969,1.07,25.99263
2023-03-14 16:52:38.581000000,2.11,4.98,2.18,5.71787,1.04,14.09446,0.74,1.00222,10.40101,0.55,0.99858,2.36,25.99263,1.07,7.15496,0.97,19.75143
2023-03-14 16:57:48.080000000,1.99,3.65,2.11,3.28032,0.74,10.40101,0.83,1.00348,8.65693,0.38,1.00222,1.83,19.75143,0.97,4.51701,0.94,17.39838
2023-03-14 17:03:01.312000000,1.89,3.92,1.99,4.09082,0.83,8.65693,1.04,1.0006,8.97195,0.46,1.00348,2.07,17.39838,0.94,5.49131,0.95,19.00581
2023-03-14 17:08:05.975000000,1.92,1.56,1.89,1.57293,1.04,8.97195,0.72,0.99921,6.42084,0.24,1.0006,0.81,19.00581,0.95,4.38163,1.02,13.4194
2023-03-14 17:13:12.572000000,2.15,2.46,1.92,2.33127,0.72,6.42084,1.17,0.99931,7.52287,0.31,0.99921,1.14,13.4194,1.02,3.93093,1.12,14.07973
2023-03-14 17:18:18.759000000,2.25,3.32,2.15,3.58732,1.17,7.52287,0.95,1.00038,7.15101,0.5,0.99931,1.48,14.07973,1.12,5.13467,1.05,12.87824
2023-03-14 17:23:24.369000000,2.16,2.86,2.25,7.92846,0.95,7.15101,1.26,0.99719,8.99913,0.88,1.00038,1.32,12.87824,1.05,12.20134,0.96,16.78111
2023-03-14 17:28:31.425000000,3.0,2.27,2.16,3.42609,1.26,8.99913,1.38,0.99972,12.4155,0.28,0.99719,0.76,16.78111,0.96,6.12179,1.39,18.63803
2023-03-14 17:33:37.005000000,2.37,1.42,3.0,1.21614,1.38,12.4155,0.78,1.00117,9.71677,0.13,0.99972,0.6,18.63803,1.39,4.08295,0.79,16.81943
2023-03-14 17:38:43.576000000,2.13,3.69,2.37,4.43369,0.78,9.71677,0.78,0.99886,7.54943,0.59,1.00117,1.73,16.81943,0.79,6.07892,0.9,14.22622
2023-03-14 17:43:50.125000000,1.94,6.22,2.13,2.27134,0.78,7.54943,1.19,1.00149,8.97637,0.25,0.99886,3.21,14.22622,0.9,2.70638,0.91,18.47761
2023-03-14 17:48:56.459000000,2.6,3.0,1.94,3.32052,1.19,8.97637,1.33,0.99899,11.95092,0.28,1.00149,1.15,18.47761,0.91,4.98252,1.34,19.4212
2023-03-14 17:54:00.629000000,2.17,3.43,2.6,3.7678,1.33,11.95092,0.75,0.9993,8.92244,0.42,0.99899,1.58,19.4212,1.34,5.32039,0.83,16.57991
2023-03-14 17:59:07.132000000,2.21,3.03,2.17,2.67372,0.75,8.92244,0.74,1.00025,6.58893,0.41,0.9993,1.37,16.57991,0.83,3.98812,1.02,12.04226
2023-03-14 18:04:13.461000000,1.93,1.37,2.21,0.96346,0.74,6.58893,1.18,1.00133,7.80135,0.12,1.00025,0.71,12.04226,1.02,3.59334,0.87,16.16231
2023-03-14 18:09:19.742000000,1.81,1.48,1.93,1.25209,1.18,7.80135,0.68,0.99514,5.32238,0.24,1.00133,0.82,16.16231,0.87,3.84044,0.94,11.92647
2023-03-14 18:14:25.411000000,1.85,3.14,1.81,3.01712,0.68,5.32238,1.04,0.9961,5.55273,0.54,0.99514,1.7,11.92647,0.94,4.42734,1.02,12.04815
2023-03-14 18:19:31.004000000,2.27,2.96,1.85,3.79896,1.04,5.55273,1.92,1.00137,10.64837,0.36,0.9961,1.3,12.04815,1.02,5.74039,1.23,19.00901
2023-03-14 18:20:03.407000000,2.27,2.09,1.85,8.4487,1.04,5.55273,1.92,1.00137,10.64837,0.79,0.9961,0.92,12.04815,1.02,16.20679,1.23,19.00901
2023-03-14 18:25:04.701000000,2.09,2.12,2.27,10.95345,1.92,10.64837,0.79,1.00445,8.4487,1.3,1.00137,1.01,19.00901,1.23,20.76093,0.92,16.20679
2023-03-14 18:30:04.048000000,2.12,1.75,2.09,2.66406,0.79,8.4487,1.3,1.0019,10.95345,0.24,1.00445,0.83,16.20679,0.92,6.23703,1.01,20.76093
2023-03-14 18:35:04.353000000,1.89,1.56,2.12,1.99684,1.3,10.95345,0.47,1.00041,5.1334,0.39,1.0019,0.83,20.76093,1.01,5.56459,0.89,10.88595
2023-03-14 18:40:03.757000000,1.68,1.25,1.89,1.34065,0.47,5.1334,1.16,1.00101,5.94752,0.23,1.00041,0.74,10.88595,0.89,6.67832,0.89,14.64757
2023-03-14 18:45:04.069000000,1.94,5.15,1.68,0.98907,1.16,5.94752,1.06,0.99754,6.28577,0.16,1.00101,2.65,14.64757,0.89,1.22738,1.15,12.93951
2023-03-14 18:50:06.448000000,1.85,1.52,1.94,1.70527,1.06,6.28577,1.27,0.9993,7.98064,0.21,0.99754,0.82,12.93951,1.15,4.96764,0.95,17.35586
2023-03-14 18:55:11.882000000,1.76,2.5,1.85,1.873,1.27,7.98064,0.78,0.99509,6.24746,0.3,0.9993,1.42,17.35586,0.95,3.12279,0.95,14.51317
2023-03-14 19:00:17.470000000,2.33,1.81,1.76,0.78066,0.78,6.24746,1.63,0.99551,10.20338,0.08,0.99509,0.78,14.51317,0.95,1.74298,1.32,17.8987
2023-03-14 19:05:24.780000000,2.06,1.81,2.33,1.51422,1.63,10.20338,0.46,1.00051,4.70517,0.32,0.99551,0.88,17.8987,1.32,3.37891,0.88,9.15175
2023-03-14 19:10:30.165000000,2.99,1.55,2.06,1.14514,0.46,4.70517,1.93,1.00246,9.08613,0.13,1.00051,0.52,9.15175,0.88,3.22688,1.45,13.6605
2023-03-14 19:15:36.586000000,2.14,1.77,2.99,1.37348,1.93,9.08613,0.75,0.99837,6.81243,0.2,1.00246,0.83,13.6605,1.45,3.15185,0.72,12.7988
2023-03-14 19:20:42.996000000,1.97,1.44,2.14,1.29436,0.75,6.81243,0.89,0.98688,6.03291,0.21,0.99837,0.73,12.7988,0.72,4.26953,0.92,12.22306
2023-03-14 19:25:54.402000000,2.2,4.73,1.97,3.94741,0.89,6.03291,1.07,1.00437,6.47,0.61,0.98688,2.15,12.22306,0.92,5.00656,1.12,11.87124
2023-03-14 19:31:01.427000000,1.78,1.56,2.2,1.66747,1.07,6.47,1.32,0.9963,8.54068,0.2,1.00437,0.88,11.87124,1.12,4.65654,0.81,19.53777
2023-03-14 19:36:07.354000000,2.05,2.3,1.78,4.11434,1.32,8.54068,0.7,0.99932,6.01625,0.68,0.9963,1.12,19.53777,0.81,7.27298,1.15,11.7354
2023-03-14 19:41:13.883000000,2.05,6.51,2.05,5.74073,0.7,6.01625,1.16,1.00055,6.99462,0.82,0.99932,3.18,11.7354,1.15,6.78247,1.0,13.63909
2023-03-14 19:46:17.822000000,2.35,1.89,2.05,1.61338,1.16,6.99462,1.82,1.0,12.72745,0.13,1.00055,0.8,13.63909,1.0,3.42565,1.15,22.16618
2023-03-14 19:51:25.405000000,1.84,3.73,2.35,7.2506,1.82,12.72745,0.67,0.9978,8.50654,0.85,1.0,2.03,22.16618,1.15,9.90195,0.78,18.67559
2023-03-14 19:56:31.593000000,2.08,3.06,1.84,4.11489,0.67,8.50654,1.24,1.00347,10.51124,0.39,0.9978,1.47,18.67559,0.78,6.10805,1.13,20.22565
2023-03-14 20:01:37.126000000,2.15,2.13,2.08,4.37975,1.24,10.51124,0.57,1.00223,6.02413,0.73,1.00347,0.99,20.22565,1.13,8.24108,1.03,11.27144
2023-03-14 20:06:42.675000000,2.2,3.16,2.15,6.03249,0.57,6.02413,1.32,1.00396,7.95516,0.76,1.00223,1.44,11.27144,1.03,8.82068,1.02,14.58422
2023-03-14 20:11:46.986000000,1.83,2.56,2.2,1.52146,1.32,7.95516,1.04,1.00051,8.25494,0.18,1.00396,1.4,14.58422,1.02,2.49679,0.83,18.21253
2023-03-14 20:16:52.128000000,2.14,3.49,1.83,2.83332,1.04,8.25494,0.77,0.99862,6.32092,0.45,1.00051,1.63,18.21253,0.83,3.97109,1.17,11.88023
2023-03-14 20:21:57.793000000,2.41,1.39,2.14,1.77604,0.77,6.32092,0.92,1.00055,5.79374,0.31,0.99862,0.58,11.88023,1.17,6.29095,1.13,9.90415
2023-03-14 20:27:05.298000000,2.18,1.43,2.41,0.99915,0.92,5.79374,1.63,0.9975,9.42711,0.11,1.00055,0.66,9.90415,1.13,3.33538,0.9,17.39699
2023-03-14 20:32:07.954000000,1.95,1.67,2.18,1.64188,1.63,9.42711,0.58,1.00077,5.47784,0.3,0.9975,0.86,17.39699,0.9,4.10415,0.89,11.2297
2023-03-14 20:37:13.462000000,2.14,1.98,1.95,1.48311,0.58,5.47784,1.53,1.00087,8.35531,0.18,1.00077,0.93,11.2297,0.89,2.99776,1.1,15.68076
2023-03-14 20:42:17.315000000,2.14,2.08,2.14,1.56468,1.53,8.35531,1.21,0.99508,10.10148,0.15,1.00087,0.97,15.68076,1.1,3.01185,1.0,18.9828
2023-03-14 20:47:19.901000000,2.31,2.29,2.14,2.45437,1.21,10.10148,0.69,0.99935,6.96998,0.35,0.99508,0.99,18.9828,1.0,4.36177,1.08,12.28408
2023-03-14 20:52:26.206000000,2.13,2.83,2.31,2.18151,0.69,6.96998,1.21,1.00174,8.40728,0.26,0.99935,1.33,12.28408,1.08,3.3765,0.92,15.85452
2023-03-14 20:57:28.750000000,2.16,2.12,2.13,4.06819,1.21,8.40728,0.63,1.00023,5.29465,0.77,1.00174,0.98,15.85452,0.92,7.69065,1.01,9.85334
2023-03-14 21:02:35.369000000,1.66,1.43,2.16,1.42024,0.63,5.29465,1.1,1.00094,5.80239,0.24,1.00023,0.86,9.85334,1.01,4.73718,0.77,14.57135
2023-03-14 21:07:40.861000000,1.97,1.82,1.66,2.60886,1.1,5.80239,1.02,0.99604,5.92557,0.44,1.00094,0.92,14.57135,0.77,5.77787,1.19,12.03741
2023-03-14 21:12:44.196000000,1.73,1.98,1.97,1.98352,1.02,5.92557,1.33,0.99146,7.86834,0.25,0.99604,1.14,12.03741,1.19,4.00601,0.88,18.6347
2023-03-14 21:17:50.177000000,2.19,1.98,1.73,1.85149,1.33,7.86834,1.42,1.00398,11.20986,0.17,0.99146,0.9,18.6347,0.88,3.73681,1.27,20.65624
2023-03-14 21:22:57.261000000,1.68,2.57,2.19,2.73271,1.42,11.20986,0.53,0.99435,5.90392,0.46,1.00398,1.53,20.65624,1.27,4.46913,0.77,14.54216
2023-03-14 21:28:02.243000000,2.29,6.62,1.68,2.49956,0.53,5.90392,1.37,1.00441,8.09786,0.31,0.99435,2.89,14.54216,0.77,2.94468,1.36,14.35416
2023-03-14 21:33:05.120000000,2.34,2.18,2.29,2.26377,1.37,8.09786,0.75,1.00013,6.06854,0.37,1.00441,0.93,14.35416,1.36,4.17574,1.02,10.60345
2023-03-14 21:38:10.711000000,2.34,2.93,2.34,2.46617,0.75,6.06854,1.23,1.00237,7.48133,0.33,1.00013,1.25,10.60345,1.02,3.74132,1.0,13.05923
2023-03-14 21:43:16.303000000,1.9,2.94,2.34,0.91605,1.23,7.48133,1.07,1.00081,7.97663,0.11,1.00237,1.55,13.05923,1.0,1.3885,0.81,16.83581
2023-03-14 21:48:21.855000000,1.9,3.57,1.9,3.85693,1.07,7.97663,0.39,0.99981,3.14455,1.23,1.00081,1.88,16.83581,0.81,5.35676,1.0,6.65415
2023-03-14 21:53:28.214000000,2.24,3.5,1.9,3.97033,0.39,3.14455,2.13,1.00016,6.69572,0.59,0.99981,1.56,6.65415,1.0,5.5607,1.18,12.10194
2023-03-14 21:58:34.643000000,2.06,5.23,2.24,5.76643,2.13,6.69572,0.86,0.99715,5.79172,1.0,1.00016,2.54,12.10194,1.18,7.12877,0.92,11.2786
2023-03-14 22:03:36.897000000,2.38,4.07,2.06,6.66704,0.86,5.79172,1.53,1.00091,8.87315,0.75,0.99715,1.71,11.2786,0.92,8.83712,1.16,15.3178
2023-03-14 22:08:43.651000000,2.03,1.35,2.38,0.49433,1.53,8.87315,0.86,0.99886,7.64208,0.06,1.00091,0.67,15.3178,1.16,1.91243,0.85,15.0665
2023-03-14 22:13:48.663000000,2.52,3.45,2.03,3.30593,0.86,7.64208,0.85,1.00029,6.51512,0.51,0.99886,1.37,15.0665,0.85,4.65341,1.24,10.79948
2023-03-14 22:18:55.230000000,2.66,3.59,2.52,3.27912,0.85,6.51512,1.93,1.00381,12.55542,0.26,1.00029,1.35,10.79948,1.24,4.54518,1.06,20.12028
2023-03-14 22:24:02.251000000,2.28,1.82,2.66,1.90998,1.93,12.55542,0.75,0.99974,9.36268,0.2,1.00381,0.8,20.12028,1.06,4.23477,0.86,16.66096
2023-03-14 22:29:07.874000000,2.07,8.28,2.28,3.13621,0.75,9.36268,0.8,0.99909,7.48097,0.42,0.99974,4.0,16.66096,0.86,3.56719,0.91,14.4446
2023-03-14 22:34:11.183000000,2.44,5.1,2.07,4.7749,0.8,7.48097,0.79,1.00136,5.94289,0.8,0.99909,2.09,14.4446,0.91,5.94087,1.18,10.06638
2023-03-14 22:39:16.748000000,3.05,2.81,2.44,4.87712,0.79,5.94289,1.41,0.99987,8.35028,0.58,1.00136,0.92,10.06638,1.18,7.57554,1.25,12.41871
2023-03-14 22:44:21.337000000,2.17,4.93,3.05,4.29808,1.41,8.35028,1.07,1.00334,8.9716,0.48,0.99987,2.27,12.41871,1.25,5.39092,0.71,16.61721
2023-03-14 22:49:28.369000000,2.45,5.81,2.17,3.90623,1.07,8.9716,0.69,1.00081,6.23388,0.63,1.00334,2.37,16.61721,0.71,4.71858,1.13,10.53027
2023-03-14 22:54:32.908000000,2.08,10.9,2.45,6.18857,0.69,6.23388,0.84,0.99832,5.26657,1.18,1.00081,5.24,10.53027,1.13,6.81281,0.85,10.16299
2023-03-14 22:55:03.300000000,2.08,2.56,2.45,8.26514,0.69,6.23388,0.84,0.99832,5.26657,1.57,1.00081,1.23,10.53027,1.13,13.55291,0.85,10.16299
2023-03-14 23:00:06.204000000,2.56,1.8,2.08,4.01169,0.84,5.26657,1.57,0.99997,8.26514,0.49,0.99832,0.7,10.16299,0.85,9.00682,1.23,13.55291
2023-03-14 23:05:03.583000000,1.72,1.88,2.56,1.95566,1.57,8.26514,0.5,1.00236,4.14798,0.47,0.99997,1.09,13.55291,1.23,4.18223,0.67,9.91491
2023-03-14 23:10:04.916000000,1.72,3.24,1.72,4.08389,0.5,4.14798,0.67,0.99832,2.77347,1.47,1.00236,1.88,9.91491,0.67,5.90639,1.0,6.63942
2023-03-14 23:15:03.360000000,2.27,5.17,1.72,1.93403,0.67,2.77347,2.52,0.99881,6.98603,0.28,0.99832,2.28,6.63942,1.0,2.3976,1.32,12.4942
2023-03-14 23:20:06.682000000,1.74,2.88,2.27,2.94158,2.52,6.98603,0.46,0.99971,3.21384,0.92,0.99881,1.66,12.4942,1.32,4.50429,0.77,7.54705
2023-03-14 23:25:13.158000000,2.25,3.4,1.74,5.0861,0.46,3.21384,2.53,1.00023,8.12949,0.63,0.99971,1.51,7.54705,0.77,7.20826,1.29,14.624
2023-03-14 23:30:19.158000000,1.99,1.3,2.25,0.88553,2.53,8.12949,0.93,0.99809,7.57788,0.12,1.00023,0.65,14.624,1.29,3.81344,0.88,15.26413
2023-03-14 23:35:26.135000000,2.56,1.73,1.99,1.85109,0.93,7.57788,1.09,1.00126,8.2725,0.22,0.99809,0.68,15.26413,0.88,4.37399,1.29,13.58908
2023-03-14 23:40:32.460000000,1.95,1.93,2.56,2.68096,1.09,8.2725,1.03,0.99984,8.52773,0.31,1.00126,0.99,13.58908,1.29,5.57808,0.76,17.53674
2023-03-14 23:45:35.899000000,2.39,3.29,1.95,5.53316,1.03,8.52773,1.08,1.00139,9.198,0.6,0.99984,1.38,17.53674,0.76,7.94606,1.23,15.81072
2023-03-14 23:50:41.304000000,1.81,5.28,2.39,3.23363,1.08,9.198,0.82,1.00065,7.55591,0.43,1.00139,2.92,15.81072,1.23,3.98853,0.76,16.88381
2023-03-14 23:55:47.730000000,2.18,4.03,1.81,4.33271,0.82,7.55591,0.88,0.99871,6.66376,0.65,1.00065,1.85,16.88381,0.76,5.76084,1.2,12.31435
2023-03-15 00:00:55.669000000,1.91,5.49,2.18,2.12202,0.88,6.66376,0.97,1.00026,6.48041,0.33,0.99871,2.87,12.31435,1.2,2.59512,0.88,13.57741
2023-03-15 00:06:02.138000000,2.34,8.58,1.91,4.14944,0.97,6.48041,1.13,1.00071,7.29677,0.57,1.00026,3.67,13.57741,0.88,4.69653,1.23,12.73391
2023-03-15 00:11:06.628000000,1.67,4.25,2.34,3.71905,1.13,7.29677,0.87,0.99758,6.33874,0.59,1.00071,2.54,12.73391,1.23,4.86412,0.71,15.74294
2023-03-15 00:16:14.674000000,1.78,2.67,1.67,2.91224,0.87,6.33874,0.74,0.99838,4.67845,0.62,0.99758,1.5,15.74294,0.71,4.65773,1.07,10.66744
2023-03-15 00:21:20.886000000,2.4,5.28,1.78,4.6533,0.74,4.67845,1.09,1.00045,5.11344,0.91,0.99838,2.2,10.66744,1.07,5.73971,1.35,8.76577
2023-03-15 00:26:26.058000000,1.86,6.85,2.4,3.15557,1.09,5.11344,1.1,0.99971,5.62842,0.56,1.00045,3.68,8.76577,1.35,3.69473,0.78,12.14567
2023-03-15 00:31:32.096000000,1.97,2.32,1.86,3.04653,1.1,5.62842,0.72,1.00055,4.04902,0.75,0.99971,1.18,12.14567,0.78,5.36261,1.06,8.20351
2023-03-15 00:36:38.868000000,2.62,2.03,1.97,2.15348,0.72,4.04902,2.43,0.99718,9.83932,0.22,1.00055,0.77,8.20351,1.06,4.24995,1.33,15.90304
2023-03-15 00:41:44.417000000,1.62,5.59,2.62,3.18958,2.43,9.83932,0.44,0.99954,4.34214,0.73,0.99718,3.45,15.90304,1.33,3.88448,0.62,11.29968
2023-03-15 00:46:50.006000000,1.85,4.65,1.62,5.0238,0.44,4.34214,1.2,1.00133,5.22247,0.96,0.99954,2.51,11.29968,0.62,6.40199,1.14,11.37858
2023-03-15 00:51:52.592000000,2.02,1.94,1.85,2.05762,1.2,5.22247,1.49,1.00188,7.791,0.26,1.00133,0.96,11.37858,1.14,4.25221,1.09,15.42711
2023-03-15 00:56:59.129000000,2.1,3.85,2.02,3.55275,1.49,7.791,0.76,0.99977,5.91409,0.6,1.00188,1.83,15.42711,1.09,4.7992,1.04,11.2989
2023-03-15 01:02:05.203000000,1.85,1.85,2.1,1.02687,0.76,5.91409,1.09,1.00344,6.42342,0.16,0.99977,1.0,11.2989,1.04,2.229,0.88,13.94258
2023-03-15 01:07:11.391000000,2.75,10.4,1.85,6.16078,1.09,6.42342,2.12,1.00116,13.61839,0.45,1.00344,3.78,13.94258,0.88,6.81619,1.49,21.38607
2023-03-15 01:12:14.533000000,1.86,15.7,2.75,3.80663,2.12,13.61839,0.76,1.00281,10.30264,0.37,1.00116,8.44,21.38607,1.49,4.06564,0.68,22.29998
2023-03-15 01:17:17.101000000,2.34,4.48,1.86,8.82523,0.76,10.30264,1.02,1.00064,10.46822,0.84,1.00281,1.91,22.29998,0.68,11.35853,1.26,18.29211
2023-03-15 01:22:19.575000000,2.26,6.06,2.34,8.36943,1.02,10.46822,1.1,1.00055,11.55301,0.72,1.00064,2.68,18.29211,1.26,10.02361,0.97,20.70943
2023-03-15 01:27:23.106000000,2.23,4.72,2.26,3.79479,1.1,11.55301,1.19,1.00129,13.698,0.28,1.00055,2.12,20.70943,0.97,4.8136,0.99,24.80531
2023-03-15 01:32:25.742000000,2.11,1.39,2.23,1.03364,1.19,13.698,0.45,1.00077,6.22051,0.17,1.00129,0.66,24.80531,0.99,3.69313,0.95,11.82407
2023-03-15 01:37:29.898000000,2.27,3.91,2.11,4.35062,0.45,6.22051,0.98,0.99852,6.11595,0.71,1.00077,1.72,11.82407,0.95,5.84816,1.08,10.92718
2023-03-15 01:42:31.867000000,2.13,3.35,2.27,2.1097,0.98,6.11595,0.95,0.99913,5.79376,0.36,0.99852,1.57,10.92718,1.08,3.00572,0.94,10.93119
2023-03-15 01:47:36.473000000,2.57,7.1,2.13,3.39217,0.95,5.79376,1.58,1.00277,9.17518,0.37,0.99913,2.76,10.93119,0.94,3.94804,1.21,15.02018
2023-03-15 01:52:42.986000000,2.16,1.72,2.57,2.04771,1.58,9.17518,0.59,0.99772,5.3726,0.38,1.00277,0.8,15.02018,1.21,4.89153,0.84,10.01456
2023-03-15 01:57:50.932000000,2.04,3.99,2.16,2.62416,0.59,5.3726,1.05,1.00071,5.66042,0.46,0.99772,1.96,10.01456,0.84,3.5012,0.94,11.10631
2023-03-15 02:03:00.394000000,2.26,1.73,2.04,0.44961,1.05,5.66042,1.07,1.00029,6.08371,0.07,1.00071,0.77,11.10631,0.94,1.06748,1.11,10.90574
2023-03-15 02:08:05.000000000,1.87,2.88,2.26,1.91324,1.07,6.08371,0.59,0.99987,3.5954,0.53,1.00029,1.54,10.90574,1.11,2.93238,0.83,7.73813
2023-03-15 02:13:12.402000000,3.32,1.75,1.87,1.9635,0.59,3.5954,1.82,1.00074,6.5503,0.3,0.99987,0.53,7.73813,0.83,4.58155,1.78,9.37615
2023-03-15 02:18:18.866000000,1.7,1.96,3.32,4.29102,1.82,6.5503,0.55,0.99907,3.57801,1.2,1.00074,1.15,9.37615,1.78,8.7503,0.51,8.67412
2023-03-15 02:23:23.397000000,2.35,4.24,1.7,7.32927,0.55,3.57801,3.21,0.99827,11.47129,0.64,0.99907,1.8,8.67412,0.51,9.5895,1.38,19.9605
2023-03-15 02:28:27.905000000,2.09,6.37,2.35,10.4698,3.21,11.47129,0.93,1.00109,10.65282,0.98,0.99827,3.05,19.9605,1.38,12.42116,0.89,20.44917
